time,x,y,yaw,linx,liny,angz
"(1773399554, 489734494)",5.118306466467265,4.3749911447372085,-3.1406601317512193,0.0,0.0,0.0
"(1773399554, 491034493)",5.118306466467265,4.3749911447372085,-3.140693310961951,0.0,0.0,0.0
"(1773399554, 493229964)",5.118306466467265,4.3749911447372085,-3.1406797548852134,0.0,0.0,0.0
"(1773399555, 124714209)",5.11830646646713,4.374991144886484,-3.1406888233404695,0.0,0.0,0.0
"(1773399555, 126033098)",5.11830646646713,4.374991144886484,-3.1406682076130616,0.0,0.0,0.0
"(1773399555, 127048050)",5.118331777142809,4.374991168142115,-3.1406794856893336,0.0,0.0,0.0
"(1773399555, 128444750)",5.118306466466942,4.374991145092046,-3.140684450715498,0.0,0.0,0.0
"(1773399555, 129340383)",5.118306466466942,4.374991145092046,-3.140702934725568,0.0,0.0,0.0
"(1773399555, 130114266)",5.118306466467039,4.374991144986105,-3.1406739188032313,0.0,0.0,0.0
"(1773399555, 742350948)",5.118306466467445,4.374991144537556,-3.1406804244843167,0.0,0.0,0.0
"(1773399555, 743220396)",5.118306466467445,4.374991144537556,-3.140680521967597,0.0,0.0,0.0
"(1773399555, 765061626)",5.118306466467445,4.374991144537556,-3.1406768850801834,0.0,0.0,0.0
"(1773399555, 767586618)",5.118331777143395,4.374991167495865,-3.1406943020565175,0.0,0.0,0.0
"(1773399555, 769342024)",5.118306466467386,4.3749911446020056,-3.140681977777576,0.0,0.0,0.0
"(1773399555, 771015547)",5.118306466467386,4.3749911446020056,-3.1406681136950008,0.0,0.0,0.0
"(1773399555, 772201887)",5.118306466467386,4.3749911446020056,-3.1406663636452956,0.0,0.0,0.0
"(1773399555, 772994157)",5.118331777143183,4.3749911677292594,-3.1406816996322684,0.0,0.0,0.0
"(1773399555, 773522240)",5.118306466467226,4.37499114477791,-3.1406900373631013,0.0,0.0,0.0
"(1773399555, 813586005)",5.118331777143255,4.374991167650211,-3.140691938570826,0.0,0.0,0.0
"(1773399555, 991606208)",5.11830646646765,4.374991144314095,-3.140689109089153,0.0,0.0,0.0
"(1773399556, 257242623)",5.11830646646765,4.374991144314095,-3.140680099678293,0.0,0.0,0.0
"(1773399556, 757280301)",5.11830646646765,4.374991144314095,-3.1406592627836014,0.0,0.0,0.0
"(1773399556, 759141559)",5.11830646646765,4.374991144314095,-3.1407017258470384,0.0,0.0,0.0
"(1773399556, 760987142)",5.11830646646765,4.374991144314095,-3.1406827573600546,0.0,0.0,0.0
"(1773399556, 762036496)",5.11830646646765,4.374991144314095,-3.1406820813508327,0.0,0.0,0.0
"(1773399556, 763035804)",5.11830646646765,4.374991144314095,-3.140673941154973,0.0,0.0,0.0
"(1773399556, 763865524)",5.11830646646765,4.374991144314095,-3.140682893929779,0.0,0.0,0.0
"(1773399556, 764688430)",5.11830646646765,4.374991144314095,-3.1406689215882304,0.0,0.0,0.0
"(1773399556, 765259399)",5.11830646646765,4.374991144314095,-3.140688695552826,0.0,0.0,0.0
"(1773399557, 351956345)",5.118331777143374,4.374991167520275,-3.1407060472201644,0.0,0.0,0.0
"(1773399557, 356905236)",5.118306466467394,4.374991144595088,-3.1406659118810873,0.0,0.0,0.0
"(1773399557, 358174739)",5.118306466467394,4.374991144595088,-3.1406537291559014,0.0,0.0,0.0
"(1773399557, 359404581)",5.118306466467394,4.374991144595088,-3.1406896582493298,0.0,0.0,0.0
"(1773399557, 359994165)",5.118306466467394,4.374991144595088,-3.140657447359417,0.0,0.0,0.0
"(1773399557, 360564829)",5.118306466467394,4.374991144595088,-3.1406627182522877,0.0,0.0,0.0
"(1773399557, 866045293)",5.118306466467394,4.374991144595088,-3.1406752179400153,0.0,0.0,0.0
"(1773399557, 869436259)",5.118306466467394,4.374991144595088,-3.140681427264071,0.0,0.0,0.0
"(1773399559, 131279515)",5.118306466467394,4.374991144595088,-3.140675599403921,0.0,0.0,0.0
"(1773399559, 134196721)",5.118306466467394,4.374991144595088,-3.140676593699909,0.0,0.0,0.0
"(1773399559, 136067396)",5.1183317771428625,4.374991168078121,-3.140653130773871,0.0,0.0,0.0
"(1773399559, 137639518)",5.118306466467543,4.374991144434022,-3.1406638665075386,0.0,0.0,0.0
"(1773399559, 138850357)",5.118306466467543,4.374991144434022,-3.1406803472791305,0.0,0.0,0.0
"(1773399559, 139924097)",5.118306466467543,4.374991144434022,-3.1406646448312765,0.0,0.0,0.0
"(1773399559, 140479670)",5.118306466467543,4.374991144434022,-3.1406638933121664,0.0,0.0,0.0
"(1773399559, 141006981)",5.118306466467543,4.374991144434022,-3.1406713373225736,0.0,0.0,0.0
"(1773399559, 141540514)",5.118306466467543,4.374991144434022,-3.140672738526491,0.0,0.0,0.0
"(1773399559, 142059163)",5.118306466467543,4.374991144434022,-3.140669685541952,0.0,0.0,0.0
"(1773399560, 343319592)",5.1183064664674935,4.374991144489212,-3.1406700976521913,0.0,0.0,0.0
"(1773399560, 345662435)",5.1183064664674935,4.374991144489212,-3.140665338797562,0.0,0.0,0.0
"(1773399560, 347405726)",5.1183064664674935,4.374991144489212,-3.140665590414728,0.0,0.0,0.0
"(1773399560, 348986148)",5.1183064664674935,4.374991144489212,-3.140650776637785,0.0,0.0,0.0
"(1773399560, 350468107)",5.1183064664674935,4.374991144489212,-3.1406646722761886,0.0,0.0,0.0
