time,x,y,yaw,linx,liny,angz
"(1771529243, 591160531)",0.570000102969615,4.559999879417885,1.1917774432773217e-06,0.0,0.0,0.0
"(1771529243, 614401543)",0.570000102969615,4.559999879417885,1.1917847201489093e-06,0.0,0.0,0.0
"(1771529243, 634040703)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529243, 682232177)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529243, 750324606)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529243, 869989489)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529243, 936502682)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 18288392)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 52457007)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 88948356)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 190331752)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 203605339)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 210335612)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 256037695)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 279334989)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 323117876)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 371683526)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 418686664)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 474059543)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 525302730)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 573240053)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 623709524)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 666278199)",0.570000102969615,4.559999879417885,1.191806918675349e-06,0.0,0.0,0.0
"(1771529244, 715091111)",0.5699999176248977,4.560000096466095,-9.542876243821697e-07,0.0,0.0,0.0
"(1771529244, 768762116)",0.5699999176248977,4.560000096466095,-9.542876243821697e-07,0.0,0.0,0.0
"(1771529244, 816478948)",0.5699999176248977,4.560000096466095,-9.542876243821697e-07,0.0,0.0,0.0
"(1771529244, 871053447)",0.5699999176248977,4.560000096466095,-9.542876243821697e-07,0.0,0.0,0.0
"(1771529244, 916517340)",0.5699999176248977,4.560000096466095,-9.542876243821697e-07,0.0,0.0,0.0
"(1771529244, 967808516)",0.569999876437073,4.5600001446990435,-1.431166197079846e-06,0.0,0.0,0.0
"(1771529245, 12862356)",0.569999876437073,4.5600001446990435,-1.4311557898301287e-06,0.0,0.0,0.0
"(1771529245, 63234368)",0.569999876437073,4.5600001446990435,-1.431164925733621e-06,0.0,0.0,0.0
"(1771529245, 121208318)",0.569999876437073,4.5600001446990435,-1.4311324333621362e-06,0.0,0.0,0.0
"(1771529245, 164716532)",0.569999876437073,4.5600001446990435,-1.4311464571816168e-06,0.0,0.0,0.0
"(1771529245, 221252859)",0.569999876437073,4.5600001446990435,-1.4311469613743152e-06,0.0,0.0,0.0
"(1771529245, 265895563)",0.569999876437073,4.5600001446990435,-1.431130725958717e-06,0.0,0.0,0.0
"(1771529245, 319884541)",0.569999876437073,4.5600001446990435,-1.431129104336859e-06,0.0,0.0,0.0
"(1771529245, 364778112)",0.569999876437073,4.5600001446990435,-1.4311452023856943e-06,0.0,0.0,0.0
"(1771529245, 418471930)",0.569999876437073,4.5600001446990435,-1.4310873959315203e-06,0.0,0.0,0.0
"(1771529245, 463483571)",0.569999876437073,4.5600001446990435,-1.4310962264047346e-06,0.0,0.0,0.0
"(1771529245, 518808749)",0.569999876437073,4.5600001446990435,-1.4310893060197684e-06,0.0,0.0,0.0
"(1771529245, 563029996)",0.569999876437073,4.5600001446990435,-1.4310533599626547e-06,0.0,0.0,0.0
"(1771529245, 613412329)",0.569999876437073,4.5600001446990435,-1.4309920981125945e-06,0.0,0.0,0.0
"(1771529245, 672941795)",0.569999876437073,4.5600001446990435,-1.4309707913501384e-06,0.0,0.0,0.0
"(1771529245, 722889277)",0.569999876437073,4.5600001446990435,-1.4309281783328436e-06,0.0,0.0,0.0
"(1771529245, 768666075)",0.569999876437073,4.5600001446990435,-1.4309129021728004e-06,0.0,0.0,0.0
"(1771529245, 815938334)",0.569999876437073,4.5600001446990435,-1.4309008722346198e-06,0.0,0.0,0.0
"(1771529245, 875392244)",0.569999876437073,4.5600001446990435,-1.4309069259818172e-06,0.0,0.0,0.0
"(1771529245, 917224712)",0.569999876437073,4.5600001446990435,-1.4309075314069881e-06,0.0,0.0,0.0
"(1771529245, 969367526)",0.569999876437073,4.5600001446990435,-1.4309384205678214e-06,0.0,0.0,0.0
"(1771529246, 29493749)",0.569999876437073,4.5600001446990435,-1.4309518010047907e-06,0.0,0.0,0.0
"(1771529246, 69939454)",0.5699998970310031,4.5600001205825835,-1.1924783052353693e-06,0.0,0.0,0.0
"(1771529246, 122626226)",0.5699998970310031,4.5600001205825835,-1.1924989379018416e-06,0.0,0.0,0.0
"(1771529246, 170886828)",0.5699998970310031,4.5600001205825835,-1.1924810140750964e-06,0.0,0.0,0.0
"(1771529246, 220862647)",0.5699998970310031,4.5600001205825835,-1.1924393717259034e-06,0.0,0.0,0.0
"(1771529246, 270657765)",0.5699998970310031,4.5600001205825835,-1.1924479257297395e-06,0.0,0.0,0.0
"(1771529246, 320701375)",0.5699998970310031,4.5600001205825835,-1.1924406488705723e-06,0.0,0.0,0.0
"(1771529246, 363906237)",0.5699998970310031,4.5600001205825835,-1.1924041058291224e-06,0.0,0.0,0.0
"(1771529246, 419261405)",0.5699998970310031,4.5600001205825835,-1.1923531678289129e-06,0.0,0.0,0.0
"(1771529246, 468462682)",0.5699998970310031,4.5600001205825835,-1.1923074237164937e-06,0.0,0.0,0.0
"(1771529246, 535622014)",0.5699998970310031,4.5600001205825835,-1.1922698554867333e-06,0.0,0.0,0.0
"(1771529246, 567479359)",0.5699998970310031,4.5600001205825835,-1.1922189175013926e-06,0.0,0.0,0.0
"(1771529246, 619191671)",0.5699998970310031,4.5600001205825835,-1.1922089195597588e-06,0.0,0.0,0.0
"(1771529246, 665652542)",0.5699999176249332,4.560000096466124,-9.537494371503258e-07,0.0,0.0,0.0
