time,x,y,vx,vy,speed
21.600000,10.053949,10.902570,-0.027318,0.147491,0.150000
21.650000,10.052583,10.909945,-0.027318,0.147491,0.150000
21.700000,10.051217,10.917319,-0.027318,0.147491,0.150000
21.750000,10.049851,10.924694,-0.027318,0.147491,0.150000
21.800000,10.048485,10.932068,-0.027318,0.147491,0.150000
21.850000,10.047119,10.939443,-0.027318,0.147491,0.150000
21.900000,10.045753,10.946817,-0.027318,0.147491,0.150000
21.950000,10.044387,10.954192,-0.027318,0.147491,0.150000
22.000000,10.043021,10.961567,-0.027318,0.147491,0.150000
22.050000,10.041655,10.968941,-0.027318,0.147491,0.150000
22.100000,10.040289,10.976316,-0.027318,0.147491,0.150000
22.150000,10.038923,10.983690,-0.027318,0.147491,0.150000
22.200000,10.037558,10.991065,-0.027318,0.147491,0.150000
22.250000,10.036192,10.998439,-0.027318,0.147491,0.150000
22.300000,10.034826,11.005814,-0.027318,0.147491,0.150000
22.350000,10.033460,11.013189,-0.027318,0.147491,0.150000
22.400000,10.032094,11.020563,-0.027318,0.147491,0.150000
22.450000,10.030728,11.027938,-0.027318,0.147491,0.150000
22.500000,10.029362,11.035312,-0.027318,0.147491,0.150000
22.550000,10.027996,11.042687,-0.027318,0.147491,0.150000
22.600000,10.026630,11.050061,-0.027318,0.147491,0.150000
22.650000,10.025264,11.057436,-0.027318,0.147491,0.150000
22.700000,10.023898,11.064811,-0.027318,0.147491,0.150000
22.750000,10.022532,11.072185,-0.027318,0.147491,0.150000
22.800000,10.021166,11.079560,-0.027318,0.147491,0.150000
22.850000,10.019801,11.086934,-0.027318,0.147491,0.150000
22.900000,10.018435,11.094309,-0.027318,0.147491,0.150000
22.950000,10.017069,11.101683,-0.027318,0.147491,0.150000
23.000000,10.015703,11.109058,-0.027318,0.147491,0.150000
23.050000,10.014337,11.116433,-0.027318,0.147491,0.150000
23.100000,10.012971,11.123807,-0.027318,0.147491,0.150000
23.150000,10.011605,11.131182,-0.027318,0.147491,0.150000
23.200000,10.010239,11.138556,-0.027318,0.147491,0.150000
23.250000,10.008873,11.145931,-0.027318,0.147491,0.150000
23.300000,10.007507,11.153305,-0.027318,0.147491,0.150000
23.350000,10.006141,11.160680,-0.027318,0.147491,0.150000
23.400000,10.004775,11.168055,-0.027318,0.147491,0.150000
23.450000,10.003409,11.175429,-0.027318,0.147491,0.150000
23.500000,10.002044,11.182804,-0.027318,0.147491,0.150000
23.550000,10.000678,11.190178,-0.027318,0.147491,0.150000
23.600000,9.999312,11.197553,-0.027318,0.147491,0.150000
23.650000,9.997946,11.204927,-0.027318,0.147491,0.150000
23.700000,9.996580,11.212302,-0.027318,0.147491,0.150000
23.750000,9.995214,11.219677,-0.027318,0.147491,0.150000
23.800000,9.993899,11.226778,-0.021248,0.114716,0.116667
23.850000,9.993292,11.230056,-0.003035,0.016388,0.016667
23.858333,9.993279,11.230124,0.000000,0.000000,0.000000
23.858333,9.807599,12.187132,0.000000,0.000000,0.000000
23.908333,9.809900,12.188109,0.092057,0.039058,0.100000
23.958333,9.816229,12.190794,0.138086,0.058586,0.150000
24.008333,9.823133,12.193723,0.138086,0.058586,0.150000
24.058333,9.830038,12.196652,0.138086,0.058586,0.150000
24.108333,9.836942,12.199582,0.138086,0.058586,0.150000
24.158333,9.843846,12.202511,0.138086,0.058586,0.150000
24.208333,9.850751,12.205440,0.138086,0.058586,0.150000
24.258333,9.857655,12.208370,0.138086,0.058586,0.150000
24.308333,9.864559,12.211299,0.138086,0.058586,0.150000
24.358333,9.871463,12.214228,0.138086,0.058586,0.150000
24.408333,9.878368,12.217158,0.138086,0.058586,0.150000
24.458333,9.885272,12.220087,0.138086,0.058586,0.150000
24.508333,9.892176,12.223016,0.138086,0.058586,0.150000
24.558333,9.899081,12.225946,0.138086,0.058586,0.150000
24.608333,9.905985,12.228875,0.138086,0.058586,0.150000
24.658333,9.912889,12.231804,0.138086,0.058586,0.150000
24.708333,9.919793,12.234733,0.138086,0.058586,0.150000
24.758333,9.926698,12.237663,0.138086,0.058586,0.150000
24.808333,9.933602,12.240592,0.138086,0.058586,0.150000
24.858333,9.940506,12.243521,0.138086,0.058586,0.150000
24.908333,9.947411,12.246451,0.138086,0.058586,0.150000
24.958333,9.954315,12.249380,0.138086,0.058586,0.150000
25.008333,9.961219,12.252309,0.138086,0.058586,0.150000
25.058333,9.968123,12.255239,0.138086,0.058586,0.150000
25.108333,9.975028,12.258168,0.138086,0.058586,0.150000
25.158333,9.981932,12.261097,0.138086,0.058586,0.150000
25.208333,9.988836,12.264027,0.138086,0.058586,0.150000
25.258333,9.995740,12.266956,0.138086,0.058586,0.150000
25.308333,10.002645,12.269885,0.138086,0.058586,0.150000
25.358333,10.009549,12.272815,0.138086,0.058586,0.150000
25.408333,10.016453,12.275744,0.138086,0.058586,0.150000
25.458333,10.023358,12.278673,0.138086,0.058586,0.150000
25.508333,10.030262,12.281603,0.138086,0.058586,0.150000
25.558333,10.037166,12.284532,0.138086,0.058586,0.150000
25.608333,10.044070,12.287461,0.138086,0.058586,0.150000
25.658333,10.050975,12.290390,0.138086,0.058586,0.150000
25.708333,10.057879,12.293320,0.138086,0.058586,0.150000
25.758333,10.064783,12.296249,0.138086,0.058586,0.150000
25.808333,10.071688,12.299178,0.138086,0.058586,0.150000
25.858333,10.078592,12.302108,0.138086,0.058586,0.150000
25.908333,10.085496,12.305037,0.138086,0.058586,0.150000
25.958333,10.092400,12.307966,0.138086,0.058586,0.150000
26.008333,10.099305,12.310896,0.138086,0.058586,0.150000
26.058333,10.106209,12.313825,0.138086,0.058586,0.150000
26.108333,10.113113,12.316754,0.138086,0.058586,0.150000
26.158333,10.120018,12.319684,0.138086,0.058586,0.150000
26.208333,10.126922,12.322613,0.138086,0.058586,0.150000
26.258333,10.133826,12.325542,0.138086,0.058586,0.150000
26.308333,10.140730,12.328472,0.138086,0.058586,0.150000
26.358333,10.147635,12.331401,0.138086,0.058586,0.150000
26.408333,10.154539,12.334330,0.138086,0.058586,0.150000
26.458333,10.161443,12.337260,0.138086,0.058586,0.150000
26.508333,10.168348,12.340189,0.138086,0.058586,0.150000
26.558333,10.175252,12.343118,0.138086,0.058586,0.150000
26.608333,10.182156,12.346047,0.138086,0.058586,0.150000
26.658333,10.189060,12.348977,0.138086,0.058586,0.150000
26.708333,10.195965,12.351906,0.138086,0.058586,0.150000
26.758333,10.202869,12.354835,0.138086,0.058586,0.150000
26.808333,10.209773,12.357765,0.138086,0.058586,0.150000
26.858333,10.216678,12.360694,0.138086,0.058586,0.150000
26.908333,10.223582,12.363623,0.138086,0.058586,0.150000
26.958333,10.230486,12.366553,0.138086,0.058586,0.150000
27.008333,10.237390,12.369482,0.138086,0.058586,0.150000
27.058333,10.244295,12.372411,0.138086,0.058586,0.150000
27.108333,10.251199,12.375341,0.138086,0.058586,0.150000
27.158333,10.258103,12.378270,0.138086,0.058586,0.150000
27.208333,10.264752,12.381091,0.107400,0.045567,0.116667
27.258333,10.267820,12.382393,0.015343,0.006510,0.016667
27.266667,10.267884,12.382420,0.000000,0.000000,0.000000
27.266667,10.267884,12.382420,0.000000,0.000000,0.000000
27.316667,10.267228,12.384832,-0.026255,0.096492,0.100000
27.366667,10.265423,12.391466,-0.039382,0.144738,0.150000
27.416667,10.263454,12.398703,-0.039382,0.144738,0.150000
27.466667,10.261485,12.405940,-0.039382,0.144738,0.150000
27.516667,10.259516,12.413177,-0.039382,0.144738,0.150000
27.566667,10.257546,12.420413,-0.039382,0.144738,0.150000
27.616667,10.255577,12.427650,-0.039382,0.144738,0.150000
27.666667,10.253608,12.434887,-0.039382,0.144738,0.150000
27.716667,10.251639,12.442124,-0.039382,0.144738,0.150000
27.766667,10.249670,12.449361,-0.039382,0.144738,0.150000
27.816667,10.247701,12.456598,-0.039382,0.144738,0.150000
27.866667,10.245732,12.463835,-0.039382,0.144738,0.150000
27.916667,10.243763,12.471072,-0.039382,0.144738,0.150000
27.966667,10.241794,12.478309,-0.039382,0.144738,0.150000
28.016667,10.239824,12.485546,-0.039382,0.144738,0.150000
28.066667,10.237855,12.492782,-0.039382,0.144738,0.150000
28.116667,10.235886,12.500019,-0.039382,0.144738,0.150000
28.166667,10.233917,12.507256,-0.039382,0.144738,0.150000
28.216667,10.231948,12.514493,-0.039382,0.144738,0.150000
28.266667,10.229979,12.521730,-0.039382,0.144738,0.150000
28.316667,10.228010,12.528967,-0.039382,0.144738,0.150000
28.366667,10.226041,12.536204,-0.039382,0.144738,0.150000
28.416667,10.224071,12.543441,-0.039382,0.144738,0.150000
28.466667,10.222102,12.550678,-0.039382,0.144738,0.150000
28.516667,10.220133,12.557914,-0.039382,0.144738,0.150000
28.566667,10.218164,12.565151,-0.039382,0.144738,0.150000
28.616667,10.216195,12.572388,-0.039382,0.144738,0.150000
28.666667,10.214226,12.579625,-0.039382,0.144738,0.150000
28.716667,10.212257,12.586862,-0.039382,0.144738,0.150000
28.766667,10.210288,12.594099,-0.039382,0.144738,0.150000
28.816667,10.208319,12.601336,-0.039382,0.144738,0.150000
28.866667,10.206349,12.608573,-0.039382,0.144738,0.150000
28.916667,10.204380,12.615810,-0.039382,0.144738,0.150000
28.966667,10.202411,12.623046,-0.039382,0.144738,0.150000
29.016667,10.200442,12.630283,-0.039382,0.144738,0.150000
29.066667,10.198473,12.637520,-0.039382,0.144738,0.150000
29.116667,10.196504,12.644757,-0.039382,0.144738,0.150000
29.166667,10.194535,12.651994,-0.039382,0.144738,0.150000
29.216667,10.192566,12.659231,-0.039382,0.144738,0.150000
29.266667,10.190597,12.666468,-0.039382,0.144738,0.150000
29.316667,10.188627,12.673705,-0.039382,0.144738,0.150000
29.366667,10.186658,12.680942,-0.039382,0.144738,0.150000
29.416667,10.184689,12.688178,-0.039382,0.144738,0.150000
29.466667,10.182720,12.695415,-0.039382,0.144738,0.150000
29.516667,10.180751,12.702652,-0.039382,0.144738,0.150000
29.566667,10.178782,12.709889,-0.039382,0.144738,0.150000
29.616667,10.176813,12.717126,-0.039382,0.144738,0.150000
29.666667,10.174844,12.724363,-0.039382,0.144738,0.150000
29.716667,10.172875,12.731600,-0.039382,0.144738,0.150000
29.766667,10.170905,12.738837,-0.039382,0.144738,0.150000
29.816667,10.168936,12.746074,-0.039382,0.144738,0.150000
29.866667,10.166967,12.753310,-0.039382,0.144738,0.150000
29.916667,10.164998,12.760547,-0.039382,0.144738,0.150000
29.966667,10.163029,12.767784,-0.039382,0.144738,0.150000
30.016667,10.161060,12.775021,-0.039382,0.144738,0.150000
30.066667,10.159091,12.782258,-0.039382,0.144738,0.150000
30.116667,10.157122,12.789495,-0.039382,0.144738,0.150000
30.166667,10.155152,12.796732,-0.039382,0.144738,0.150000
30.216667,10.153183,12.803969,-0.039382,0.144738,0.150000
30.266667,10.151214,12.811206,-0.039382,0.144738,0.150000
30.316667,10.149245,12.818442,-0.039382,0.144738,0.150000
30.366667,10.147276,12.825679,-0.039382,0.144738,0.150000
30.416667,10.145307,12.832916,-0.039382,0.144738,0.150000
30.466667,10.143338,12.840153,-0.039382,0.144738,0.150000
30.516667,10.141369,12.847390,-0.039382,0.144738,0.150000
30.566667,10.139400,12.854627,-0.039382,0.144738,0.150000
30.616667,10.137503,12.861596,-0.030631,0.112574,0.116667
30.666667,10.136628,12.864812,-0.004376,0.016082,0.016667
30.675000,10.136610,12.864879,0.000000,0.000000,0.000000
30.675000,10.423751,13.274208,0.000000,0.000000,0.000000
30.725000,10.426250,13.274234,0.099995,0.001014,0.100000
30.775000,10.433125,13.274303,0.149992,0.001521,0.150000
30.825000,10.440625,13.274379,0.149992,0.001521,0.150000
30.875000,10.448124,13.274456,0.149992,0.001521,0.150000
30.925000,10.455624,13.274532,0.149992,0.001521,0.150000
30.975000,10.463124,13.274608,0.149992,0.001521,0.150000
31.025000,10.470623,13.274684,0.149992,0.001521,0.150000
31.075000,10.478123,13.274760,0.149992,0.001521,0.150000
31.125000,10.485622,13.274836,0.149992,0.001521,0.150000
31.175000,10.493122,13.274912,0.149992,0.001521,0.150000
31.225000,10.500622,13.274988,0.149992,0.001521,0.150000
31.275000,10.508121,13.275064,0.149992,0.001521,0.150000
31.325000,10.515621,13.275140,0.149992,0.001521,0.150000
31.375000,10.523120,13.275216,0.149992,0.001521,0.150000
31.425000,10.530620,13.275292,0.149992,0.001521,0.150000
31.475000,10.538120,13.275368,0.149992,0.001521,0.150000
31.525000,10.545619,13.275444,0.149992,0.001521,0.150000
31.575000,10.553119,13.275521,0.149992,0.001521,0.150000
31.625000,10.560619,13.275597,0.149992,0.001521,0.150000
31.675000,10.568118,13.275673,0.149992,0.001521,0.150000
31.725000,10.575618,13.275749,0.149992,0.001521,0.150000
31.775000,10.583117,13.275825,0.149992,0.001521,0.150000
31.825000,10.590617,13.275901,0.149992,0.001521,0.150000
31.875000,10.598117,13.275977,0.149992,0.001521,0.150000
31.925000,10.605616,13.276053,0.149992,0.001521,0.150000
31.975000,10.613116,13.276129,0.149992,0.001521,0.150000
32.025000,10.620615,13.276205,0.149992,0.001521,0.150000
32.075000,10.628115,13.276281,0.149992,0.001521,0.150000
32.125000,10.635615,13.276357,0.149992,0.001521,0.150000
32.175000,10.643114,13.276433,0.149992,0.001521,0.150000
32.225000,10.650614,13.276509,0.149992,0.001521,0.150000
32.275000,10.658113,13.276586,0.149992,0.001521,0.150000
32.325000,10.665613,13.276662,0.149992,0.001521,0.150000
32.375000,10.673113,13.276738,0.149992,0.001521,0.150000
32.425000,10.680612,13.276814,0.149992,0.001521,0.150000
32.475000,10.688112,13.276890,0.149992,0.001521,0.150000
32.525000,10.695612,13.276966,0.149992,0.001521,0.150000
32.575000,10.703111,13.277042,0.149992,0.001521,0.150000
32.625000,10.710611,13.277118,0.149992,0.001521,0.150000
32.675000,10.718110,13.277194,0.149992,0.001521,0.150000
32.725000,10.725610,13.277270,0.149992,0.001521,0.150000
32.775000,10.733110,13.277346,0.149992,0.001521,0.150000
32.825000,10.740609,13.277422,0.149992,0.001521,0.150000
32.875000,10.748109,13.277498,0.149992,0.001521,0.150000
32.925000,10.755608,13.277575,0.149992,0.001521,0.150000
32.975000,10.763108,13.277651,0.149992,0.001521,0.150000
33.025000,10.770608,13.277727,0.149992,0.001521,0.150000
33.075000,10.778107,13.277803,0.149992,0.001521,0.150000
33.125000,10.785607,13.277879,0.149992,0.001521,0.150000
33.175000,10.793107,13.277955,0.149992,0.001521,0.150000
33.225000,10.800606,13.278031,0.149992,0.001521,0.150000
33.275000,10.808106,13.278107,0.149992,0.001521,0.150000
33.325000,10.815605,13.278183,0.149992,0.001521,0.150000
33.375000,10.823105,13.278259,0.149992,0.001521,0.150000
33.425000,10.830605,13.278335,0.149992,0.001521,0.150000
33.475000,10.838104,13.278411,0.149992,0.001521,0.150000
33.525000,10.845604,13.278487,0.149992,0.001521,0.150000
33.575000,10.853103,13.278563,0.149992,0.001521,0.150000
33.625000,10.860603,13.278640,0.149992,0.001521,0.150000
33.675000,10.868103,13.278716,0.149992,0.001521,0.150000
33.725000,10.875602,13.278792,0.149992,0.001521,0.150000
33.775000,10.883102,13.278868,0.149992,0.001521,0.150000
33.825000,10.890602,13.278944,0.149992,0.001521,0.150000
33.875000,10.898101,13.279020,0.149992,0.001521,0.150000
33.925000,10.905601,13.279096,0.149992,0.001521,0.150000
33.975000,10.913100,13.279172,0.149992,0.001521,0.150000
34.025000,10.920322,13.279245,0.116661,0.001183,0.116667
34.075000,10.923655,13.279279,0.016666,0.000169,0.016667
34.083333,10.923725,13.279280,0.000000,0.000000,0.000000
34.083333,11.086836,13.751926,0.000000,0.000000,0.000000
34.133333,11.089335,13.751983,0.099974,0.002284,0.100000
34.183333,11.096209,13.752140,0.149961,0.003426,0.150000
34.233333,11.103707,13.752312,0.149961,0.003426,0.150000
34.283333,11.111205,13.752483,0.149961,0.003426,0.150000
34.333333,11.118703,13.752654,0.149961,0.003426,0.150000
34.383333,11.126201,13.752826,0.149961,0.003426,0.150000
34.433333,11.133699,13.752997,0.149961,0.003426,0.150000
34.483333,11.141197,13.753168,0.149961,0.003426,0.150000
34.533333,11.148695,13.753340,0.149961,0.003426,0.150000
34.583333,11.156193,13.753511,0.149961,0.003426,0.150000
34.633333,11.163691,13.753682,0.149961,0.003426,0.150000
34.683333,11.171189,13.753854,0.149961,0.003426,0.150000
34.733333,11.178687,13.754025,0.149961,0.003426,0.150000
34.783333,11.186185,13.754196,0.149961,0.003426,0.150000
34.833333,11.193683,13.754367,0.149961,0.003426,0.150000
34.883333,11.201181,13.754539,0.149961,0.003426,0.150000
34.933333,11.208679,13.754710,0.149961,0.003426,0.150000
34.983333,11.216177,13.754881,0.149961,0.003426,0.150000
35.033333,11.223675,13.755053,0.149961,0.003426,0.150000
35.083333,11.231173,13.755224,0.149961,0.003426,0.150000
35.133333,11.238671,13.755395,0.149961,0.003426,0.150000
35.183333,11.246170,13.755567,0.149961,0.003426,0.150000
35.233333,11.253668,13.755738,0.149961,0.003426,0.150000
35.283333,11.261166,13.755909,0.149961,0.003426,0.150000
35.333333,11.268664,13.756081,0.149961,0.003426,0.150000
35.383333,11.276162,13.756252,0.149961,0.003426,0.150000
35.433333,11.283660,13.756423,0.149961,0.003426,0.150000
35.483333,11.291158,13.756594,0.149961,0.003426,0.150000
35.533333,11.298656,13.756766,0.149961,0.003426,0.150000
35.583333,11.306154,13.756937,0.149961,0.003426,0.150000
35.633333,11.313652,13.757108,0.149961,0.003426,0.150000
35.683333,11.321150,13.757280,0.149961,0.003426,0.150000
35.733333,11.328648,13.757451,0.149961,0.003426,0.150000
35.783333,11.336146,13.757622,0.149961,0.003426,0.150000
35.833333,11.343644,13.757794,0.149961,0.003426,0.150000
35.883333,11.351142,13.757965,0.149961,0.003426,0.150000
35.933333,11.358640,13.758136,0.149961,0.003426,0.150000
35.983333,11.366138,13.758308,0.149961,0.003426,0.150000
36.033333,11.373636,13.758479,0.149961,0.003426,0.150000
36.083333,11.381134,13.758650,0.149961,0.003426,0.150000
36.133333,11.388632,13.758821,0.149961,0.003426,0.150000
36.183333,11.396130,13.758993,0.149961,0.003426,0.150000
36.233333,11.403628,13.759164,0.149961,0.003426,0.150000
36.283333,11.411126,13.759335,0.149961,0.003426,0.150000
36.333333,11.418625,13.759507,0.149961,0.003426,0.150000
36.383333,11.426123,13.759678,0.149961,0.003426,0.150000
36.433333,11.433621,13.759849,0.149961,0.003426,0.150000
36.483333,11.441119,13.760021,0.149961,0.003426,0.150000
36.533333,11.448617,13.760192,0.149961,0.003426,0.150000
36.583333,11.456115,13.760363,0.149961,0.003426,0.150000
36.633333,11.463613,13.760534,0.149961,0.003426,0.150000
36.683333,11.471111,13.760706,0.149961,0.003426,0.150000
36.733333,11.478609,13.760877,0.149961,0.003426,0.150000
36.783333,11.486107,13.761048,0.149961,0.003426,0.150000
36.833333,11.493605,13.761220,0.149961,0.003426,0.150000
36.883333,11.501103,13.761391,0.149961,0.003426,0.150000
36.933333,11.508601,13.761562,0.149961,0.003426,0.150000
36.983333,11.516099,13.761734,0.149961,0.003426,0.150000
37.033333,11.523597,13.761905,0.149961,0.003426,0.150000
37.083333,11.531095,13.762076,0.149961,0.003426,0.150000
37.133333,11.538593,13.762248,0.149961,0.003426,0.150000
37.183333,11.546091,13.762419,0.149961,0.003426,0.150000
37.233333,11.553589,13.762590,0.149961,0.003426,0.150000
37.283333,11.561087,13.762761,0.149961,0.003426,0.150000
37.333333,11.568585,13.762933,0.149961,0.003426,0.150000
37.383333,11.576083,13.763104,0.149961,0.003426,0.150000
37.433333,11.583304,13.763269,0.116636,0.002665,0.116667
37.483333,11.586636,13.763345,0.016662,0.000381,0.016667
37.491667,11.586706,13.763347,0.000000,0.000000,0.000000
37.491667,10.892143,14.212464,0.000000,0.000000,0.000000
37.541667,10.891570,14.214897,-0.022927,0.097336,0.100000
37.591667,10.889994,14.221589,-0.034391,0.146004,0.150000
37.641667,10.888274,14.228889,-0.034391,0.146004,0.150000
37.691667,10.886555,14.236189,-0.034391,0.146004,0.150000
37.741667,10.884835,14.243490,-0.034391,0.146004,0.150000
37.791667,10.883116,14.250790,-0.034391,0.146004,0.150000
37.841667,10.881396,14.258090,-0.034391,0.146004,0.150000
37.891667,10.879677,14.265390,-0.034391,0.146004,0.150000
37.941667,10.877957,14.272691,-0.034391,0.146004,0.150000
37.991667,10.876238,14.279991,-0.034391,0.146004,0.150000
38.041667,10.874518,14.287291,-0.034391,0.146004,0.150000
38.091667,10.872798,14.294591,-0.034391,0.146004,0.150000
38.141667,10.871079,14.301891,-0.034391,0.146004,0.150000
38.191667,10.869359,14.309192,-0.034391,0.146004,0.150000
38.241667,10.867640,14.316492,-0.034391,0.146004,0.150000
38.291667,10.865920,14.323792,-0.034391,0.146004,0.150000
38.341667,10.864201,14.331092,-0.034391,0.146004,0.150000
38.391667,10.862481,14.338392,-0.034391,0.146004,0.150000
38.441667,10.860762,14.345693,-0.034391,0.146004,0.150000
38.491667,10.859042,14.352993,-0.034391,0.146004,0.150000
38.541667,10.857323,14.360293,-0.034391,0.146004,0.150000
38.591667,10.855603,14.367593,-0.034391,0.146004,0.150000
38.641667,10.853883,14.374894,-0.034391,0.146004,0.150000
38.691667,10.852164,14.382194,-0.034391,0.146004,0.150000
38.741667,10.850444,14.389494,-0.034391,0.146004,0.150000
38.791667,10.848725,14.396794,-0.034391,0.146004,0.150000
38.841667,10.847005,14.404094,-0.034391,0.146004,0.150000
38.891667,10.845286,14.411395,-0.034391,0.146004,0.150000
38.941667,10.843566,14.418695,-0.034391,0.146004,0.150000
38.991667,10.841847,14.425995,-0.034391,0.146004,0.150000
39.041667,10.840127,14.433295,-0.034391,0.146004,0.150000
39.091667,10.838408,14.440596,-0.034391,0.146004,0.150000
39.141667,10.836688,14.447896,-0.034391,0.146004,0.150000
39.191667,10.834968,14.455196,-0.034391,0.146004,0.150000
39.241667,10.833249,14.462496,-0.034391,0.146004,0.150000
39.291667,10.831529,14.469796,-0.034391,0.146004,0.150000
39.341667,10.829810,14.477097,-0.034391,0.146004,0.150000
39.391667,10.828090,14.484397,-0.034391,0.146004,0.150000
39.441667,10.826371,14.491697,-0.034391,0.146004,0.150000
39.491667,10.824651,14.498997,-0.034391,0.146004,0.150000
39.541667,10.822932,14.506297,-0.034391,0.146004,0.150000
39.591667,10.821212,14.513598,-0.034391,0.146004,0.150000
39.641667,10.819493,14.520898,-0.034391,0.146004,0.150000
39.691667,10.817773,14.528198,-0.034391,0.146004,0.150000
39.741667,10.816053,14.535498,-0.034391,0.146004,0.150000
39.791667,10.814334,14.542799,-0.034391,0.146004,0.150000
39.841667,10.812614,14.550099,-0.034391,0.146004,0.150000
39.891667,10.810895,14.557399,-0.034391,0.146004,0.150000
39.941667,10.809175,14.564699,-0.034391,0.146004,0.150000
39.991667,10.807456,14.571999,-0.034391,0.146004,0.150000
40.041667,10.805736,14.579300,-0.034391,0.146004,0.150000
40.091667,10.804017,14.586600,-0.034391,0.146004,0.150000
40.141667,10.802297,14.593900,-0.034391,0.146004,0.150000
40.191667,10.800578,14.601200,-0.034391,0.146004,0.150000
40.241667,10.798858,14.608501,-0.034391,0.146004,0.150000
40.291667,10.797138,14.615801,-0.034391,0.146004,0.150000
40.341667,10.795419,14.623101,-0.034391,0.146004,0.150000
40.391667,10.793699,14.630401,-0.034391,0.146004,0.150000
40.441667,10.791980,14.637701,-0.034391,0.146004,0.150000
40.491667,10.790260,14.645002,-0.034391,0.146004,0.150000
40.541667,10.788541,14.652302,-0.034391,0.146004,0.150000
40.591667,10.786821,14.659602,-0.034391,0.146004,0.150000
40.641667,10.785102,14.666902,-0.034391,0.146004,0.150000
40.691667,10.783382,14.674202,-0.034391,0.146004,0.150000
40.741667,10.781663,14.681503,-0.034391,0.146004,0.150000
40.791667,10.779943,14.688803,-0.034391,0.146004,0.150000
40.841667,10.778287,14.695833,-0.026748,0.113559,0.116667
40.891667,10.777523,14.699077,-0.003821,0.016223,0.016667
40.900000,10.777507,14.699145,0.000000,0.000000,0.000000
40.900000,10.662871,15.185826,0.000000,0.000000,0.000000
40.950000,10.662297,15.188259,-0.022927,0.097336,0.100000
41.000000,10.660721,15.194951,-0.034391,0.146004,0.150000
41.050000,10.659002,15.202251,-0.034391,0.146004,0.150000
41.100000,10.657282,15.209552,-0.034391,0.146004,0.150000
41.150000,10.655563,15.216852,-0.034391,0.146004,0.150000
41.200000,10.653843,15.224152,-0.034391,0.146004,0.150000
41.250000,10.652123,15.231452,-0.034391,0.146004,0.150000
41.300000,10.650404,15.238753,-0.034391,0.146004,0.150000
41.350000,10.648684,15.246053,-0.034391,0.146004,0.150000
41.400000,10.646965,15.253353,-0.034391,0.146004,0.150000
41.450000,10.645245,15.260653,-0.034391,0.146004,0.150000
41.500000,10.643526,15.267953,-0.034391,0.146004,0.150000
41.550000,10.641806,15.275254,-0.034391,0.146004,0.150000
41.600000,10.640087,15.282554,-0.034391,0.146004,0.150000
41.650000,10.638367,15.289854,-0.034391,0.146004,0.150000
41.700000,10.636648,15.297154,-0.034391,0.146004,0.150000
41.750000,10.634928,15.304455,-0.034391,0.146004,0.150000
41.800000,10.633208,15.311755,-0.034391,0.146004,0.150000
41.850000,10.631489,15.319055,-0.034391,0.146004,0.150000
41.900000,10.629769,15.326355,-0.034391,0.146004,0.150000
41.950000,10.628050,15.333655,-0.034391,0.146004,0.150000
42.000000,10.626330,15.340956,-0.034391,0.146004,0.150000
42.050000,10.624611,15.348256,-0.034391,0.146004,0.150000
42.100000,10.622891,15.355556,-0.034391,0.146004,0.150000
42.150000,10.621172,15.362856,-0.034391,0.146004,0.150000
42.200000,10.619452,15.370156,-0.034391,0.146004,0.150000
42.250000,10.617733,15.377457,-0.034391,0.146004,0.150000
42.300000,10.616013,15.384757,-0.034391,0.146004,0.150000
42.350000,10.614293,15.392057,-0.034391,0.146004,0.150000
42.400000,10.612574,15.399357,-0.034391,0.146004,0.150000
42.450000,10.610854,15.406658,-0.034391,0.146004,0.150000
42.500000,10.609135,15.413958,-0.034391,0.146004,0.150000
42.550000,10.607415,15.421258,-0.034391,0.146004,0.150000
42.600000,10.605696,15.428558,-0.034391,0.146004,0.150000
42.650000,10.603976,15.435858,-0.034391,0.146004,0.150000
42.700000,10.602257,15.443159,-0.034391,0.146004,0.150000
42.750000,10.600537,15.450459,-0.034391,0.146004,0.150000
42.800000,10.598818,15.457759,-0.034391,0.146004,0.150000
42.850000,10.597098,15.465059,-0.034391,0.146004,0.150000
42.900000,10.595378,15.472359,-0.034391,0.146004,0.150000
42.950000,10.593659,15.479660,-0.034391,0.146004,0.150000
43.000000,10.591939,15.486960,-0.034391,0.146004,0.150000
43.050000,10.590220,15.494260,-0.034391,0.146004,0.150000
43.100000,10.588500,15.501560,-0.034391,0.146004,0.150000
43.150000,10.586781,15.508861,-0.034391,0.146004,0.150000
43.200000,10.585061,15.516161,-0.034391,0.146004,0.150000
43.250000,10.583342,15.523461,-0.034391,0.146004,0.150000
43.300000,10.581622,15.530761,-0.034391,0.146004,0.150000
43.350000,10.579903,15.538061,-0.034391,0.146004,0.150000
43.400000,10.578183,15.545362,-0.034391,0.146004,0.150000
43.450000,10.576463,15.552662,-0.034391,0.146004,0.150000
43.500000,10.574744,15.559962,-0.034391,0.146004,0.150000
43.550000,10.573024,15.567262,-0.034391,0.146004,0.150000
43.600000,10.571305,15.574563,-0.034391,0.146004,0.150000
43.650000,10.569585,15.581863,-0.034391,0.146004,0.150000
43.700000,10.567866,15.589163,-0.034391,0.146004,0.150000
43.750000,10.566146,15.596463,-0.034391,0.146004,0.150000
43.800000,10.564427,15.603763,-0.034391,0.146004,0.150000
43.850000,10.562707,15.611064,-0.034391,0.146004,0.150000
43.900000,10.560988,15.618364,-0.034391,0.146004,0.150000
