time,x,y,theta,v_body,omega,vx_world,vy_world
0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,3.001000,3.000000,0.060000,0.020000,1.200000,0.019964,0.001199
0.100000,3.002198,3.000072,0.120000,0.024000,1.200000,0.023827,0.002873
0.150000,3.003429,3.000220,0.180000,0.024800,1.200000,0.024399,0.004440
0.200000,3.004657,3.000444,0.240000,0.024960,1.200000,0.024245,0.005933
0.250000,3.005871,3.000741,0.294139,0.024992,1.082774,0.023919,0.007246
0.300000,3.007067,3.001103,0.342867,0.024998,0.974558,0.023543,0.008404
0.350000,3.008244,3.001523,0.386725,0.025000,0.877158,0.023153,0.009429
0.400000,3.009402,3.001995,0.426199,0.025000,0.789492,0.022764,0.010335
0.450000,3.010540,3.002512,0.461729,0.025000,0.710589,0.022382,0.011137
0.500000,3.011659,3.003069,0.493707,0.025000,0.639571,0.022015,0.011847
0.550000,3.017163,3.006030,0.515294,0.125000,0.431739,0.108768,0.061599
0.600000,3.026734,3.011451,0.535268,0.220000,0.399485,0.189229,0.112216
0.650000,3.036196,3.017062,0.553755,0.220000,0.369730,0.187122,0.115695
0.700000,3.045552,3.022847,0.570864,0.220000,0.342192,0.185116,0.118879
0.750000,3.054808,3.028791,0.586700,0.220000,0.316705,0.183210,0.121795
0.800000,3.063968,3.034880,0.601355,0.220000,0.293117,0.181405,0.124467
0.850000,3.073038,3.041104,0.614920,0.220000,0.271285,0.179700,0.126916
0.900000,3.082023,3.047450,0.627474,0.220000,0.251081,0.178093,0.129162
0.950000,3.090928,3.053908,0.639093,0.220000,0.232381,0.176580,0.131223
1.000000,3.099757,3.060469,0.649846,0.220000,0.215073,0.175159,0.133114
1.050000,3.108515,3.067124,0.659799,0.220000,0.199056,0.173825,0.134851
1.100000,3.117206,3.073867,0.669011,0.220000,0.184231,0.172576,0.136446
1.150000,3.125835,3.080689,0.677536,0.220000,0.170510,0.171406,0.137913
1.200000,3.134405,3.087585,0.685427,0.220000,0.157811,0.170313,0.139261
1.250000,3.142921,3.094548,0.692730,0.220000,0.146058,0.169291,0.140501
1.300000,3.151386,3.101573,0.699489,0.220000,0.135181,0.168338,0.141642
1.350000,3.159802,3.108655,0.705744,0.220000,0.125113,0.167448,0.142692
1.400000,3.168175,3.115790,0.711534,0.220000,0.115796,0.166619,0.143659
1.450000,3.176506,3.122973,0.716893,0.220000,0.107172,0.165847,0.144550
1.500000,3.184798,3.130200,0.721852,0.220000,0.099191,0.165128,0.145371
1.550000,3.193055,3.137469,0.726443,0.220000,0.091804,0.164459,0.146127
1.600000,3.201278,3.144775,0.730691,0.220000,0.084967,0.163837,0.146825
1.650000,3.209469,3.152116,0.734623,0.220000,0.078639,0.163258,0.147468
1.700000,3.217632,3.159490,0.738262,0.220000,0.072783,0.162721,0.148061
1.750000,3.225768,3.166893,0.741630,0.220000,0.067363,0.162221,0.148608
1.800000,3.233879,3.174323,0.744747,0.220000,0.062346,0.161757,0.149113
1.850000,3.241967,3.181779,0.747633,0.220000,0.057703,0.161326,0.149579
1.900000,3.250034,3.189258,0.750303,0.220000,0.053406,0.160926,0.150009
1.950000,3.258080,3.196758,0.752774,0.220000,0.049429,0.160555,0.150407
2.000000,3.266108,3.204279,0.755062,0.220000,0.045748,0.160210,0.150773
2.050000,3.274118,3.211817,0.757179,0.220000,0.042341,0.159891,0.151112
2.100000,3.282113,3.219373,0.759138,0.220000,0.039188,0.159594,0.151425
2.150000,3.290092,3.226944,0.760952,0.220000,0.036270,0.159320,0.151714
2.200000,3.298058,3.234530,0.762630,0.220000,0.033569,0.159065,0.151982
2.250000,3.306012,3.242129,0.764183,0.220000,0.031069,0.158828,0.152228
2.300000,3.313953,3.249740,0.765621,0.220000,0.028755,0.158609,0.152457
2.350000,3.321884,3.257363,0.766952,0.220000,0.026614,0.158406,0.152668
2.400000,3.329804,3.264997,0.768183,0.220000,0.024632,0.158218,0.152863
2.450000,3.337715,3.272640,0.769323,0.220000,0.022798,0.158044,0.153043
2.500000,3.345617,3.280292,0.770378,0.220000,0.021100,0.157882,0.153210
2.550000,3.353511,3.287952,0.771355,0.220000,0.019529,0.157733,0.153364
2.600000,3.361398,3.295620,0.772259,0.220000,0.018075,0.157594,0.153506
2.650000,3.369277,3.303296,0.773095,0.220000,0.016729,0.157466,0.153638
2.700000,3.377151,3.310978,0.773869,0.220000,0.015483,0.157347,0.153760
2.750000,3.384303,3.317967,0.774586,0.000000,0.000000,0.000000,0.000000
2.750000,4.156913,3.774416,1.084161,0.000000,0.000000,0.000000,0.000000
2.800000,4.159252,3.778835,1.067411,0.100000,-0.334984,0.048239,0.087595
2.850000,4.164076,3.787595,1.051913,0.200000,-0.309966,0.099182,0.173675
2.900000,4.169531,3.797147,1.037567,0.220000,-0.286915,0.111830,0.189457
2.950000,4.175122,3.806620,1.024287,0.220000,-0.265597,0.114336,0.187956
3.000000,4.180839,3.816018,1.011994,0.220000,-0.245863,0.116638,0.186536
3.050000,4.186671,3.825344,1.000614,0.220000,-0.227596,0.118753,0.185197
3.100000,4.192608,3.834604,0.990080,0.220000,-0.210686,0.120697,0.183935
3.150000,4.198643,3.843801,0.980329,0.220000,-0.195033,0.122485,0.182750
3.200000,4.204767,3.852938,0.971301,0.220000,-0.180542,0.124130,0.181637
3.250000,4.210974,3.862020,0.962945,0.220000,-0.167129,0.125643,0.180593
3.300000,4.217256,3.871050,0.955209,0.220000,-0.154712,0.127036,0.179616
3.350000,4.223608,3.880031,0.948048,0.220000,-0.143218,0.128319,0.178701
3.400000,4.230024,3.888966,0.941420,0.220000,-0.132578,0.129501,0.177847
3.450000,4.236499,3.897858,0.935283,0.220000,-0.122728,0.130590,0.177049
3.500000,4.243028,3.906711,0.929603,0.220000,-0.113610,0.131594,0.176304
3.550000,4.249608,3.915526,0.924344,0.220000,-0.105170,0.132519,0.175610
3.600000,4.256234,3.924306,0.919476,0.220000,-0.097357,0.133372,0.174963
3.650000,4.262903,3.933054,0.914970,0.220000,-0.090124,0.134159,0.174360
3.700000,4.269611,3.941772,0.910799,0.220000,-0.083429,0.134885,0.173799
3.750000,4.276355,3.950462,0.906937,0.220000,-0.077231,0.135555,0.173276
3.800000,4.283133,3.959126,0.903363,0.220000,-0.071493,0.136174,0.172791
3.850000,4.289941,3.967766,0.900053,0.220000,-0.066182,0.136745,0.172339
3.900000,4.296779,3.976383,0.896990,0.220000,-0.061266,0.137272,0.171920
3.950000,4.303642,3.984979,0.894154,0.220000,-0.056715,0.137759,0.171530
4.000000,4.310530,3.993555,0.891529,0.220000,-0.052501,0.138209,0.171167
4.050000,4.317441,4.002113,0.889099,0.220000,-0.048601,0.138625,0.170831
4.100000,4.324372,4.010655,0.886850,0.220000,-0.044991,0.139009,0.170519
4.150000,4.331322,4.019181,0.884767,0.220000,-0.041649,0.139363,0.170229
4.200000,4.338290,4.027692,0.882840,0.220000,-0.038555,0.139691,0.169960
4.250000,4.345275,4.036190,0.881055,0.220000,-0.035691,0.139994,0.169710
4.300000,4.352275,4.044676,0.879403,0.220000,-0.033040,0.140274,0.169479
4.350000,4.359288,4.053150,0.877874,0.220000,-0.030585,0.140533,0.169264
4.400000,4.366315,4.061613,0.876458,0.220000,-0.028313,0.140773,0.169065
4.450000,4.373354,4.070066,0.875148,0.220000,-0.026210,0.140994,0.168880
4.500000,4.380403,4.078510,0.873934,0.220000,-0.024263,0.141199,0.168709
4.550000,4.387463,4.086946,0.872811,0.220000,-0.022461,0.141389,0.168551
4.600000,4.394533,4.095373,0.871772,0.220000,-0.020793,0.141564,0.168403
4.650000,4.401611,4.103793,0.870809,0.220000,-0.019248,0.141726,0.168267
4.700000,4.408697,4.112207,0.869918,0.220000,-0.017818,0.141876,0.168141
4.750000,4.415791,4.120614,0.869094,0.220000,-0.016495,0.142014,0.168024
4.800000,4.422892,4.129015,0.868330,0.220000,-0.015270,0.142142,0.167915
4.850000,4.429999,4.137411,0.867623,0.220000,-0.014135,0.142261,0.167815
4.900000,4.437112,4.145802,0.866969,0.220000,-0.013086,0.142371,0.167722
4.950000,4.444231,4.154188,0.866363,0.220000,-0.012114,0.142472,0.167635
5.000000,4.451354,4.162569,0.865803,0.220000,-0.011214,0.142566,0.167555
5.050000,4.458453,4.170912,0.865284,0.219089,-0.010381,0.142063,0.166788
5.100000,4.464937,4.178525,0.864803,0.000000,0.000000,0.000000,0.000000
5.100000,4.505770,5.189284,1.657752,0.000000,0.000000,-0.000000,0.000000
5.150000,4.505683,5.190280,1.597752,0.020000,-1.200000,-0.000539,0.019993
5.200000,4.505651,5.191479,1.537752,0.024000,-1.200000,0.000793,0.023987
5.250000,4.505691,5.192719,1.477752,0.024800,-1.200000,0.002304,0.024693
5.300000,4.505807,5.193961,1.417752,0.024960,-1.200000,0.003805,0.024668
5.350000,4.505998,5.195196,1.357752,0.024992,-1.200000,0.005284,0.024427
5.400000,4.506262,5.196418,1.297752,0.024998,-1.200000,0.006741,0.024072
5.450000,4.506599,5.197622,1.237752,0.025000,-1.200000,0.008173,0.023626
5.500000,4.507008,5.198803,1.177752,0.025000,-1.200000,0.009575,0.023094
5.550000,4.507487,5.199958,1.117752,0.025000,-1.200000,0.010943,0.022478
5.600000,4.508034,5.201082,1.057752,0.025000,-1.200000,0.012271,0.021781
5.650000,4.508647,5.202171,0.997752,0.025000,-1.200000,0.013555,0.021006
5.700000,4.509325,5.203221,0.937752,0.025000,-1.200000,0.014790,0.020156
5.750000,4.510065,5.204229,0.877752,0.025000,-1.200000,0.015972,0.019233
5.800000,4.510863,5.205190,0.821588,0.025000,-1.123272,0.017026,0.018306
5.850000,4.511715,5.206106,0.771036,0.025000,-1.011048,0.017930,0.017422
5.900000,4.512611,5.206977,0.725534,0.025000,-0.910037,0.018704,0.016588
5.950000,4.513546,5.207806,0.684578,0.025000,-0.819118,0.019367,0.015809
6.000000,4.514515,5.208597,0.647714,0.025000,-0.737284,0.019937,0.015084
6.050000,4.515511,5.209351,0.614533,0.025000,-0.663625,0.020426,0.014414
6.100000,4.520618,5.212954,0.592133,0.125000,-0.447994,0.103719,0.069767
6.150000,4.529745,5.219094,0.571403,0.220000,-0.414608,0.185052,0.118979
6.200000,4.538998,5.225043,0.552210,0.220000,-0.383862,0.187301,0.115405
6.250000,4.548363,5.230813,0.534440,0.220000,-0.355396,0.189322,0.112059
6.300000,4.557829,5.236416,0.517988,0.220000,-0.329042,0.191140,0.108929
6.350000,4.567386,5.241863,0.502755,0.220000,-0.304643,0.192777,0.106005
6.400000,4.577025,5.247163,0.488653,0.220000,-0.282054,0.194253,0.103276
6.450000,4.586737,5.252327,0.475596,0.220000,-0.261140,0.195584,0.100731
6.500000,4.596517,5.257363,0.463507,0.220000,-0.241777,0.196788,0.098359
6.550000,4.606356,5.262281,0.452314,0.220000,-0.223851,0.197876,0.096151
6.600000,4.616250,5.267089,0.441952,0.220000,-0.207253,0.198862,0.094095
6.650000,4.626193,5.271793,0.432357,0.220000,-0.191887,0.199756,0.092183
6.700000,4.636181,5.276403,0.423474,0.220000,-0.177660,0.200567,0.090405
6.750000,4.646209,5.280923,0.415250,0.220000,-0.164488,0.201303,0.088752
6.800000,4.656274,5.285360,0.407635,0.220000,-0.152293,0.201973,0.087217
6.850000,4.666373,5.289721,0.400585,0.220000,-0.141002,0.202583,0.085791
6.900000,4.676502,5.294011,0.394058,0.220000,-0.130548,0.203139,0.084466
6.950000,4.686659,5.298234,0.388014,0.220000,-0.120870,0.203646,0.083237
7.000000,4.696841,5.302396,0.382419,0.220000,-0.111909,0.204108,0.082096
7.050000,4.707047,5.306501,0.377238,0.220000,-0.103613,0.204531,0.081038
7.100000,4.717273,5.310553,0.372442,0.220000,-0.095931,0.204917,0.080056
7.150000,4.727519,5.314555,0.368001,0.220000,-0.088820,0.205271,0.079145
7.200000,4.737783,5.318513,0.363889,0.220000,-0.082235,0.205594,0.078300
7.250000,4.748062,5.322428,0.360082,0.220000,-0.076139,0.205891,0.077517
7.300000,4.758357,5.326304,0.356557,0.220000,-0.070495,0.206163,0.076791
7.350000,4.768665,5.330143,0.353294,0.220000,-0.065269,0.206412,0.076118
7.400000,4.778986,5.333949,0.350272,0.220000,-0.060430,0.206641,0.075494
7.450000,4.789318,5.337724,0.347475,0.220000,-0.055951,0.206852,0.074915
7.500000,4.799660,5.341469,0.344885,0.220000,-0.051803,0.207045,0.074379
7.550000,4.810013,5.345188,0.342486,0.220000,-0.047963,0.207223,0.073883
7.600000,4.820374,5.348883,0.340266,0.220000,-0.044408,0.207387,0.073422
7.650000,4.830743,5.352554,0.338210,0.220000,-0.041116,0.207537,0.072996
7.700000,4.841120,5.356203,0.336307,0.220000,-0.038068,0.207676,0.072601
7.750000,4.851504,5.359833,0.334544,0.220000,-0.035247,0.207803,0.072235
7.800000,4.861894,5.363445,0.332913,0.220000,-0.032634,0.207921,0.071895
7.850000,4.872290,5.367040,0.331402,0.220000,-0.030215,0.208029,0.071581
7.900000,4.882691,5.370619,0.330003,0.220000,-0.027975,0.208129,0.071290
7.950000,4.893098,5.374184,0.328708,0.220000,-0.025902,0.208221,0.071021
8.000000,4.903509,5.377735,0.327509,0.220000,-0.023982,0.208306,0.070771
8.050000,4.913924,5.381273,0.326399,0.220000,-0.022205,0.208385,0.070539
8.100000,4.924343,5.384800,0.325371,0.220000,-0.020559,0.208457,0.070325
8.150000,4.934766,5.388316,0.324419,0.220000,-0.019035,0.208524,0.070127
8.200000,4.945192,5.391823,0.323538,0.220000,-0.017624,0.208586,0.069943
8.250000,4.954674,5.395002,0.322722,0.000000,0.000000,0.000000,0.000000
8.250000,4.954674,5.395002,0.322722,0.000000,0.000000,0.000000,0.000000
8.300000,4.955622,5.395319,0.290213,0.020000,-0.650182,0.019164,0.005723
8.350000,4.961371,5.397036,0.268266,0.120000,-0.438932,0.115708,0.031807
8.400000,4.971978,5.399952,0.247950,0.220000,-0.406335,0.213272,0.053992
8.450000,4.982641,5.402651,0.229129,0.220000,-0.376409,0.214250,0.049968
8.500000,4.993354,5.405150,0.211695,0.220000,-0.348688,0.215089,0.046226
8.550000,5.004108,5.407461,0.195544,0.220000,-0.323010,0.215807,0.042746
8.600000,5.014899,5.409598,0.180583,0.220000,-0.299225,0.216423,0.039513
8.650000,5.025720,5.411574,0.166723,0.220000,-0.277191,0.216949,0.036509
8.700000,5.036567,5.413399,0.153884,0.220000,-0.256781,0.217400,0.033721
8.750000,5.047437,5.415085,0.141991,0.220000,-0.237875,0.217786,0.031133
8.800000,5.058326,5.416642,0.130973,0.220000,-0.220361,0.218116,0.028732
8.850000,5.069232,5.418079,0.120766,0.220000,-0.204138,0.218398,0.026504
8.900000,5.080152,5.419404,0.111310,0.220000,-0.189109,0.218639,0.024438
8.950000,5.091084,5.420626,0.102551,0.220000,-0.175187,0.218844,0.022522
9.000000,5.102026,5.421752,0.094436,0.220000,-0.162291,0.219020,0.020745
9.050000,5.112977,5.422789,0.086919,0.220000,-0.150344,0.219169,0.019098
9.100000,5.123936,5.423744,0.079955,0.220000,-0.139277,0.219297,0.017571
9.150000,5.134901,5.424623,0.073504,0.220000,-0.129025,0.219406,0.016156
9.200000,5.145871,5.425430,0.067527,0.220000,-0.119528,0.219499,0.014845
9.250000,5.156846,5.426173,0.061991,0.220000,-0.110731,0.219577,0.013629
9.300000,5.167825,5.426854,0.056862,0.220000,-0.102581,0.219644,0.012503
9.350000,5.178807,5.427479,0.052110,0.220000,-0.095031,0.219701,0.011459
9.400000,5.189792,5.428052,0.047709,0.220000,-0.088037,0.219750,0.010492
9.450000,5.200779,5.428577,0.043631,0.220000,-0.081558,0.219791,0.009596
9.500000,5.211769,5.429057,0.039853,0.220000,-0.075556,0.219825,0.008765
9.550000,5.222760,5.429495,0.036353,0.220000,-0.069995,0.219855,0.007996
9.600000,5.233753,5.429895,0.033111,0.220000,-0.064845,0.219879,0.007283
9.650000,5.244747,5.430259,0.030107,0.220000,-0.060073,0.219900,0.006623
9.700000,5.255742,5.430590,0.027325,0.220000,-0.055652,0.219918,0.006011
9.750000,5.266738,5.430890,0.024747,0.220000,-0.051557,0.219933,0.005444
9.800000,5.277734,5.431163,0.022359,0.220000,-0.047764,0.219945,0.004918
9.850000,5.288732,5.431409,0.020146,0.220000,-0.044249,0.219955,0.004432
9.900000,5.299729,5.431630,0.018096,0.220000,-0.040994,0.219964,0.003981
9.950000,5.310728,5.431829,0.016198,0.220000,-0.037977,0.219971,0.003563
10.000000,5.321726,5.432007,0.014438,0.220000,-0.035183,0.219977,0.003176
10.050000,5.332725,5.432166,0.012809,0.220000,-0.032595,0.219982,0.002818
10.100000,5.343724,5.432307,0.011299,0.220000,-0.030197,0.219986,0.002486
10.150000,5.354724,5.432431,0.009900,0.220000,-0.027975,0.219989,0.002178
10.200000,5.365723,5.432540,0.008604,0.220000,-0.025917,0.219992,0.001893
10.250000,5.376723,5.432635,0.007404,0.220000,-0.024011,0.219994,0.001629
10.300000,5.387722,5.432716,0.006291,0.220000,-0.022245,0.219996,0.001384
10.350000,5.398722,5.432786,0.005261,0.220000,-0.020608,0.219997,0.001157
10.400000,5.409722,5.432843,0.004306,0.220000,-0.019093,0.219998,0.000947
10.450000,5.420722,5.432891,0.003422,0.220000,-0.017688,0.219999,0.000753
10.500000,5.431722,5.432928,0.002602,0.220000,-0.016387,0.219999,0.000573
10.550000,5.442722,5.432957,0.001843,0.220000,-0.015182,0.220000,0.000406
10.600000,5.452722,5.432975,0.001140,0.000000,0.000000,0.000000,0.000000
10.600000,5.950068,5.534894,0.270622,0.000000,0.000000,0.000000,0.000000
10.650000,5.951032,5.535162,0.224510,0.020000,-0.922229,0.019498,0.004453
10.700000,5.952201,5.535429,0.182988,0.024000,-0.830455,0.023599,0.004367
10.750000,5.953421,5.535655,0.145593,0.024800,-0.747899,0.024538,0.003598
10.800000,5.954656,5.535836,0.111914,0.024960,-0.673567,0.024804,0.002788
10.850000,5.955897,5.535975,0.081583,0.024992,-0.606627,0.024909,0.002037
10.900000,5.962126,5.536485,0.061095,0.124992,-0.409756,0.124759,0.007632
10.950000,5.973106,5.537156,0.042080,0.220000,-0.380308,0.219805,0.009255
11.000000,5.984096,5.537619,0.024385,0.220000,-0.353896,0.219935,0.005364
11.050000,5.995093,5.537887,0.007918,0.220000,-0.329332,0.219993,0.001742
11.100000,6.006092,5.537974,-0.007406,0.220000,-0.306485,0.219994,-0.001629
11.150000,6.017092,5.537893,-0.021668,0.220000,-0.285235,0.219948,-0.004767
11.200000,6.028089,5.537654,-0.034941,0.220000,-0.265469,0.219866,-0.007685
11.250000,6.039083,5.537270,-0.047295,0.220000,-0.247082,0.219754,-0.010401
11.300000,6.050070,5.536750,-0.058794,0.220000,-0.229978,0.219620,-0.012927
11.350000,6.061051,5.536104,-0.069497,0.220000,-0.214067,0.219469,-0.015277
11.400000,6.072025,5.535340,-0.079461,0.220000,-0.199264,0.219306,-0.017463
11.450000,6.082990,5.534467,-0.088735,0.220000,-0.185492,0.219134,-0.019496
11.500000,6.093947,5.533492,-0.097369,0.220000,-0.172679,0.218958,-0.021387
11.550000,6.104895,5.532423,-0.105407,0.220000,-0.160757,0.218779,-0.023147
11.600000,6.115834,5.531265,-0.112890,0.220000,-0.149665,0.218600,-0.024783
11.650000,6.126764,5.530026,-0.119857,0.220000,-0.139343,0.218422,-0.026306
11.700000,6.137685,5.528711,-0.126344,0.220000,-0.129739,0.218246,-0.027722
11.750000,6.148597,5.527325,-0.132384,0.220000,-0.120801,0.218075,-0.029040
11.800000,6.159501,5.525873,-0.138009,0.220000,-0.112484,0.217908,-0.030266
11.850000,6.170396,5.524359,-0.143246,0.220000,-0.104744,0.217747,-0.031406
11.900000,6.181284,5.522789,-0.148123,0.220000,-0.097541,0.217591,-0.032468
11.950000,6.192163,5.521166,-0.152665,0.220000,-0.090837,0.217441,-0.033456
12.000000,6.203035,5.519493,-0.156895,0.220000,-0.084597,0.217298,-0.034375
12.050000,6.213900,5.517774,-0.160834,0.220000,-0.078789,0.217161,-0.035231
12.100000,6.224758,5.516013,-0.164503,0.220000,-0.073384,0.217030,-0.036028
12.150000,6.235610,5.514211,-0.167921,0.220000,-0.068352,0.216906,-0.036769
12.200000,6.246455,5.512373,-0.171104,0.220000,-0.063668,0.216787,-0.037460
12.250000,6.257294,5.510500,-0.174070,0.220000,-0.059308,0.216675,-0.038102
12.300000,6.268128,5.508595,-0.176832,0.220000,-0.055248,0.216569,-0.038701
12.350000,6.278957,5.506660,-0.179405,0.220000,-0.051470,0.216469,-0.039258
12.400000,6.289780,5.504697,-0.181803,0.220000,-0.047951,0.216374,-0.039777
12.450000,6.300599,5.502708,-0.184037,0.220000,-0.044676,0.216285,-0.040260
12.500000,6.311413,5.500695,-0.186118,0.220000,-0.041626,0.216201,-0.040710
12.550000,6.322223,5.498659,-0.188057,0.220000,-0.038787,0.216121,-0.041129
12.600000,6.333029,5.496603,-0.189865,0.220000,-0.036142,0.216047,-0.041520
12.650000,6.343831,5.494527,-0.191549,0.220000,-0.033680,0.215976,-0.041883
12.700000,6.354630,5.492433,-0.193118,0.220000,-0.031387,0.215910,-0.042222
12.750000,6.365426,5.490322,-0.194581,0.220000,-0.029252,0.215848,-0.042538
12.800000,6.376218,5.488195,-0.195944,0.220000,-0.027264,0.215790,-0.042832
12.850000,6.387008,5.486053,-0.197214,0.220000,-0.025412,0.215736,-0.043106
12.900000,6.397794,5.483898,-0.198399,0.220000,-0.023687,0.215684,-0.043362
12.950000,6.408579,5.481730,-0.199503,0.220000,-0.022080,0.215636,-0.043600
13.000000,6.419360,5.479550,-0.200532,0.220000,-0.020583,0.215591,-0.043822
13.050000,6.430140,5.477359,-0.201491,0.220000,-0.019189,0.215549,-0.044029
13.100000,6.440917,5.475157,-0.202386,0.220000,-0.017891,0.215510,-0.044222
13.150000,6.450713,5.473147,-0.203220,0.000000,0.000000,0.000000,-0.000000
13.150000,6.947029,5.360484,-0.229896,0.000000,0.000000,0.000000,-0.000000
13.200000,6.951897,5.359344,-0.229845,0.100000,0.001029,0.097370,-0.022783
13.250000,6.961634,5.357066,-0.229797,0.200000,0.000953,0.194743,-0.045556
13.300000,6.972345,5.354560,-0.229753,0.220000,0.000882,0.214219,-0.050102
13.350000,6.983056,5.352055,-0.229712,0.220000,0.000817,0.214221,-0.050093
13.400000,6.993767,5.349551,-0.229674,0.220000,0.000757,0.214223,-0.050085
13.450000,7.004478,5.347046,-0.229639,0.220000,0.000701,0.214225,-0.050078
13.500000,7.015189,5.344542,-0.229607,0.220000,0.000649,0.214226,-0.050071
13.550000,7.025901,5.342039,-0.229577,0.220000,0.000601,0.214228,-0.050064
13.600000,7.036612,5.339536,-0.229549,0.220000,0.000557,0.214229,-0.050058
13.650000,7.047324,5.337033,-0.229523,0.220000,0.000516,0.214230,-0.050053
13.700000,7.058035,5.334530,-0.229499,0.220000,0.000477,0.214232,-0.050048
13.750000,7.068747,5.332028,-0.229477,0.220000,0.000442,0.214233,-0.050043
13.800000,7.079458,5.329526,-0.229457,0.220000,0.000410,0.214234,-0.050039
13.850000,7.090170,5.327024,-0.229438,0.220000,0.000379,0.214235,-0.050035
13.900000,7.100882,5.324522,-0.229420,0.220000,0.000351,0.214236,-0.050031
13.950000,7.111594,5.322020,-0.229404,0.220000,0.000325,0.214236,-0.050027
14.000000,7.122305,5.319519,-0.229389,0.220000,0.000301,0.214237,-0.050024
14.050000,7.133017,5.317018,-0.229375,0.220000,0.000279,0.214238,-0.050021
14.100000,7.143729,5.314517,-0.229362,0.220000,0.000258,0.214239,-0.050018
14.150000,7.154441,5.312016,-0.229350,0.220000,0.000239,0.214239,-0.050016
14.200000,7.165153,5.309515,-0.229339,0.220000,0.000222,0.214240,-0.050013
14.250000,7.175865,5.307014,-0.229329,0.220000,0.000205,0.214240,-0.050011
14.300000,7.186577,5.304514,-0.229319,0.220000,0.000190,0.214241,-0.050009
14.350000,7.197289,5.302013,-0.229310,0.220000,0.000176,0.214241,-0.050007
14.400000,7.208001,5.299513,-0.229302,0.220000,0.000163,0.214242,-0.050006
14.450000,7.218713,5.297013,-0.229295,0.220000,0.000151,0.214242,-0.050004
14.500000,7.229425,5.294512,-0.229288,0.220000,0.000140,0.214242,-0.050002
14.550000,7.240137,5.292012,-0.229281,0.220000,0.000130,0.214243,-0.050001
14.600000,7.250849,5.289512,-0.229275,0.220000,0.000120,0.214243,-0.050000
14.650000,7.261562,5.287012,-0.229270,0.220000,0.000111,0.214243,-0.049999
14.700000,7.272274,5.284512,-0.229265,0.220000,0.000103,0.214243,-0.049998
14.750000,7.282986,5.282013,-0.229260,0.220000,0.000095,0.214244,-0.049996
14.800000,7.293698,5.279513,-0.229255,0.220000,0.000088,0.214244,-0.049996
14.850000,7.304410,5.277013,-0.229251,0.220000,0.000082,0.214244,-0.049995
14.900000,7.315123,5.274513,-0.229248,0.220000,0.000076,0.214244,-0.049994
14.950000,7.325835,5.272013,-0.229244,0.220000,0.000070,0.214244,-0.049993
15.000000,7.336547,5.269514,-0.229241,0.220000,0.000065,0.214245,-0.049992
15.050000,7.347259,5.267014,-0.229238,0.220000,0.000060,0.214245,-0.049992
15.100000,7.357971,5.264515,-0.229235,0.220000,0.000056,0.214245,-0.049991
15.150000,7.368684,5.262015,-0.229232,0.220000,0.000052,0.214245,-0.049991
15.200000,7.379396,5.259516,-0.229230,0.220000,0.000048,0.214245,-0.049990
15.250000,7.390108,5.257016,-0.229228,0.220000,0.000044,0.214245,-0.049990
15.300000,7.400820,5.254517,-0.229226,0.220000,0.000041,0.214245,-0.049989
15.350000,7.411533,5.252017,-0.229224,0.220000,0.000038,0.214245,-0.049989
15.400000,7.422245,5.249518,-0.229222,0.220000,0.000035,0.214246,-0.049988
15.450000,7.432913,5.247029,-0.229220,0.219089,0.000033,0.213358,-0.049781
15.500000,7.442651,5.244756,-0.229219,0.000000,0.000000,0.000000,-0.000000
15.500000,8.046612,5.206306,-1.142095,0.000000,0.000000,0.000000,-0.000000
15.550000,8.047027,5.205397,-1.082095,0.020000,1.200000,0.009390,-0.017659
15.600000,8.047591,5.204337,-1.022095,0.024000,1.200000,0.012518,-0.020477
15.650000,8.048238,5.203279,-0.962095,0.024800,1.200000,0.014181,-0.020346
15.700000,8.048951,5.202256,-0.902095,0.024960,1.200000,0.015474,-0.019584
15.750000,8.049726,5.201275,-0.842095,0.024992,1.200000,0.016642,-0.018645
15.800000,8.050558,5.200343,-0.782095,0.024998,1.200000,0.017735,-0.017618
15.850000,8.051445,5.199462,-0.722095,0.025000,1.200000,0.018760,-0.016524
15.900000,8.052383,5.198635,-0.662095,0.025000,1.200000,0.019718,-0.015369
15.950000,8.053369,5.197867,-0.602095,0.025000,1.200000,0.020604,-0.014159
16.000000,8.054399,5.197159,-0.542095,0.025000,1.200000,0.021416,-0.012898
16.050000,8.055470,5.196514,-0.482095,0.025000,1.200000,0.022151,-0.011591
16.100000,8.056577,5.195935,-0.422095,0.025000,1.200000,0.022806,-0.010242
16.150000,8.057718,5.195423,-0.362095,0.025000,1.200000,0.023379,-0.008856
16.200000,8.058887,5.194980,-0.302095,0.025000,1.200000,0.023868,-0.007438
16.250000,8.060080,5.194608,-0.242095,0.025000,1.200000,0.024271,-0.005993
16.300000,8.061294,5.194308,-0.182095,0.025000,1.200000,0.024587,-0.004527
16.350000,8.062523,5.194082,-0.122095,0.025000,1.200000,0.024814,-0.003045
