time,x,y,vx,vy,speed
31.111111,10.228096,3.572663,-0.149996,-0.064094,0.163116
31.555556,10.161548,3.538934,-0.149996,-0.087694,0.173750
32.000000,10.128237,3.519447,-0.000000,-0.000000,0.000000
32.000000,9.610857,4.050392,-0.000000,0.000000,0.000000
32.444444,9.577620,4.045377,-0.149995,-0.022515,0.151675
32.888889,9.511348,4.036920,-0.149995,-0.015341,0.150777
33.333333,9.445126,4.033200,-0.149995,-0.001193,0.150000
33.777778,9.378899,4.030453,-0.149995,-0.010986,0.150397
34.222222,9.312648,4.027324,-0.149995,-0.002951,0.150024
34.666667,9.246365,4.023049,-0.149995,-0.016169,0.150864
35.111111,9.180034,4.016061,-0.149995,-0.015195,0.150763
35.555556,9.113623,4.002591,-0.149995,-0.045368,0.156706
36.000000,9.080338,3.992508,0.000000,-0.000000,0.000000
36.000000,8.548639,3.764365,0.000000,-0.000000,0.000000
36.444444,8.515974,3.730836,-0.149999,-0.149998,0.212130
36.888889,8.451961,3.663424,-0.149999,-0.149998,0.212130
37.333333,8.387897,3.596047,-0.149999,-0.149999,0.212130
37.777778,8.323778,3.528713,-0.149999,-0.149998,0.212130
38.222222,8.259603,3.461430,-0.149999,-0.149999,0.212130
38.666667,8.195368,3.394202,-0.149999,-0.149998,0.212130
39.111111,8.131070,3.327034,-0.149999,-0.149999,0.212130
39.555556,8.066437,3.259743,-0.149999,-0.149998,0.212130
40.000000,8.033531,3.226216,0.000000,-0.000000,0.000000
40.000000,8.033531,3.226216,-0.000000,-0.000000,0.000000
40.444444,8.000215,3.247731,-0.150000,0.096830,0.178538
40.888889,7.933622,3.289901,-0.150000,0.092994,0.176488
41.333333,7.867009,3.335644,-0.150000,0.112891,0.187735
41.777778,7.800475,3.369337,-0.150000,0.038827,0.154943
42.222222,7.734246,3.375344,-0.150000,-0.011471,0.150438
42.666667,7.668185,3.369381,-0.150000,-0.014890,0.150737
43.111111,7.602090,3.364127,-0.150000,-0.008282,0.150228
43.555556,7.535777,3.373125,-0.150000,0.049079,0.157825
44.000000,7.502495,3.384021,-0.000000,0.000000,0.000000
44.000000,6.977526,3.089608,0.000000,0.000000,0.000000
44.444444,6.944207,3.109139,-0.149997,0.087904,0.173857
44.888889,6.877599,3.147439,-0.149997,0.084505,0.172163
45.333333,6.810995,3.184652,-0.149997,0.083021,0.171439
45.777778,6.744387,3.222515,-0.149997,0.087423,0.173614
46.222222,6.677774,3.261835,-0.149997,0.089573,0.174706
46.666667,6.611152,3.303219,-0.149997,0.096701,0.178466
47.111111,6.544520,3.347465,-0.149997,0.102442,0.181641
47.555556,6.477876,3.396540,-0.149997,0.118417,0.191106
48.000000,6.444546,3.422854,0.000000,-0.000000,0.000000
48.000000,5.939041,3.956190,0.000000,-0.000000,0.000000
48.444444,5.906001,3.989452,-0.149999,0.149998,0.212130
48.888889,5.840537,4.055819,-0.149998,0.149996,0.212128
49.333333,5.775135,4.122170,-0.149999,0.149998,0.212130
49.777778,5.709801,4.188505,-0.149998,0.149995,0.212127
50.222222,5.644540,4.254824,-0.149999,0.149998,0.212130
50.666667,5.579360,4.321127,-0.149998,0.149993,0.212125
51.111111,5.514266,4.387415,-0.149999,0.149999,0.212131
51.555556,5.448646,4.425972,-0.149997,0.024593,0.152000
52.000000,5.415463,4.431404,0.000000,0.000000,0.000000
52.000000,4.362526,4.379998,-0.000000,-0.000000,0.000000
52.444444,4.385537,4.346999,0.102884,-0.149998,0.181892
52.888889,4.427647,4.281758,0.083521,-0.149998,0.171684
53.333333,4.456765,4.216739,0.039845,-0.149999,0.155200
53.777778,4.488034,4.151328,0.087417,-0.149999,0.173613
54.222222,4.526031,4.085991,0.069770,-0.149999,0.165431
54.666667,4.567243,4.020628,0.101489,-0.149999,0.181107
55.111111,4.611543,3.955236,0.083260,-0.149999,0.171557
55.555556,4.660111,3.889846,0.120254,-0.149999,0.192251
56.000000,4.687701,3.856841,0.000000,-0.000000,0.000000
56.000000,4.677508,4.074269,0.000000,0.000000,0.000000
56.444444,4.645055,4.107847,-0.149999,0.149999,0.212131
56.888889,4.582202,4.175389,-0.149999,0.149999,0.212131
57.333333,4.519950,4.242904,-0.149999,0.149999,0.212131
57.777778,4.458324,4.310453,-0.149999,0.149999,0.212131
58.222222,4.397295,4.378025,-0.149999,0.149999,0.212131
58.666667,4.336802,4.445649,-0.149999,0.149999,0.212131
59.111111,4.276718,4.513420,-0.150000,0.149999,0.212131
59.555556,4.216837,4.581537,-0.150000,0.149999,0.212131
60.000000,4.185185,4.615447,0.000000,-0.000000,0.000000
60.100000,4.185185,4.615447,0.000000,0.000000,0.000000
60.200000,4.185185,4.615447,0.000000,0.000000,0.000000
60.300000,4.185185,4.615447,0.000000,0.000000,0.000000
60.400000,4.185185,4.615447,0.000000,0.000000,0.000000
60.500000,4.185185,4.615447,0.000000,0.000000,0.000000
